Listing of Grid Distortion Data

File : F:\Pavel\RP Optical Lab - New Generation\Sensics Projects\One for Both with Big Eyebox\Step II\Report VI\One for Both - v1702 - 2 lenses - Real - 2Config - Surface Error Simulation.ZMX
Title: Lens has no title.
Date : 29-Feb-16


Units are Millimeters.
Field units are degrees
Wavelength: 0.58756 ?m
Reference Coordinates: Xref = 0.00000E+000, Yref = 0.00000E+000
 -20  -20 Ray Error
 -20  -17 Ray Error
 -20   17 Ray Error
 -20   20 Ray Error
  20  -20 Ray Error
  20  -17 Ray Error
  20   17 Ray Error
  20   20 Ray Error

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
 -11	   0	-2.96633E+001	 0.00000E+000	 2.96633E+001	-2.04927E+001	 0.00000E+000	-2.07760E+001	 0.00000E+000	     1.382082%
 -11	   1	-2.96633E+001	 2.96393E+000	 2.97648E+001	-2.04927E+001	 1.86298E+000	-2.07563E+001	 1.88694E+000	     1.286202%
 -11	   2	-2.96633E+001	 5.91208E+000	 3.00657E+001	-2.04927E+001	 3.72595E+000	-2.06981E+001	 3.76329E+000	     1.002130%
 -11	   3	-2.96633E+001	 8.82917E+000	 3.05552E+001	-2.04927E+001	 5.58893E+000	-2.06033E+001	 5.61908E+000	     0.539456%
 -11	   4	-2.96633E+001	 1.17009E+001	 3.12171E+001	-2.04927E+001	 7.45190E+000	-2.04745E+001	 7.44527E+000	    -0.089023%
 -11	   5	-2.96633E+001	 1.45142E+001	 3.20308E+001	-2.04927E+001	 9.31488E+000	-2.03144E+001	 9.23380E+000	    -0.870341%
 -11	   6	-2.96633E+001	 1.72579E+001	 3.29738E+001	-2.04927E+001	 1.11779E+001	-2.01253E+001	 1.09774E+001	    -1.792869%
 -11	   7	-2.96633E+001	 1.99223E+001	 3.40226E+001	-2.04927E+001	 1.30408E+001	-1.99096E+001	 1.26698E+001	    -2.845309%
 -11	   8	-2.96633E+001	 2.24999E+001	 3.51546E+001	-2.04927E+001	 1.49038E+001	-1.96702E+001	 1.43056E+001	    -4.013671%
 -11	   9	-2.96633E+001	 2.49850E+001	 3.63487E+001	-2.04927E+001	 1.67668E+001	-1.94112E+001	 1.58819E+001	    -5.277817%
 -11	  10	-2.96633E+001	 2.73735E+001	 3.75860E+001	-2.04927E+001	 1.86298E+001	-1.91383E+001	 1.73985E+001	    -6.609185%
 -11	  11	-2.96633E+001	 2.96633E+001	 3.88498E+001	-2.04927E+001	 2.04927E+001	-1.88593E+001	 1.88593E+001	    -7.970602%
 -11	  12	-2.96633E+001	 3.18534E+001	 4.01262E+001	-2.04927E+001	 2.23557E+001	-1.85832E+001	 2.02726E+001	    -9.318210%
 -11	  13	-2.96633E+001	 3.39443E+001	 4.14033E+001	-2.04927E+001	 2.42187E+001	-1.83194E+001	 2.16502E+001	   -10.605157%
 -11	  14	-2.96633E+001	 3.59373E+001	 4.26716E+001	-2.04927E+001	 2.60817E+001	-1.80773E+001	 2.30075E+001	   -11.786782%
 -11	  15	-2.96633E+001	 3.78346E+001	 4.39231E+001	-2.04927E+001	 2.79446E+001	-1.78640E+001	 2.43600E+001	   -12.827551%
 -11	  16	-2.96633E+001	 3.96392E+001	 4.51519E+001	-2.04927E+001	 2.98076E+001	-1.76830E+001	 2.57208E+001	   -13.710606%
 -11	  17	-2.96633E+001	 4.13543E+001	 4.63534E+001	-2.04927E+001	 3.16706E+001	-1.74638E+001	 2.70246E+001	   -14.702512%
 -11	  18	-2.96633E+001	 4.29835E+001	 4.75240E+001	-2.04927E+001	 3.35336E+001	-1.73318E+001	 2.84008E+001	   -15.338572%
 -11	  19	-2.96633E+001	 4.45308E+001	 4.86613E+001	-2.04927E+001	 3.53965E+001	-1.72097E+001	 2.97712E+001	   -15.924567%
 -11	  20	-2.96633E+001	 4.60000E+001	 4.97637E+001	-2.04927E+001	 3.72595E+001	-1.70641E+001	 3.10775E+001	   -16.624152%
 -10	 -20	-2.73735E+001	-4.60000E+001	 4.91816E+001	-1.86298E+001	-3.72595E+001	-1.55874E+001	-3.12232E+001	   -16.226875%
 -10	 -19	-2.73735E+001	-4.45308E+001	 4.80276E+001	-1.86298E+001	-3.53965E+001	-1.57057E+001	-2.98831E+001	   -15.602058%
 -10	 -18	-2.73735E+001	-4.29835E+001	 4.68336E+001	-1.86298E+001	-3.35336E+001	-1.58225E+001	-2.85176E+001	   -14.984137%
 -10	 -17	-2.73735E+001	-4.13543E+001	 4.56007E+001	-1.86298E+001	-3.16706E+001	-1.59616E+001	-2.71674E+001	   -14.245349%
 -10	 -16	-2.73735E+001	-3.96392E+001	 4.43310E+001	-1.86298E+001	-2.98076E+001	-1.61825E+001	-2.58920E+001	   -13.136192%
 -10	 -15	-2.73735E+001	-3.78346E+001	 4.30275E+001	-1.86298E+001	-2.79446E+001	-1.63762E+001	-2.45643E+001	   -12.096633%
 -10	 -14	-2.73735E+001	-3.59373E+001	 4.16945E+001	-1.86298E+001	-2.60817E+001	-1.66017E+001	-2.32423E+001	   -10.886240%
 -10	 -13	-2.73735E+001	-3.39443E+001	 4.03378E+001	-1.86298E+001	-2.42187E+001	-1.68531E+001	-2.19090E+001	    -9.536679%
 -10	 -12	-2.73735E+001	-3.18534E+001	 3.89651E+001	-1.86298E+001	-2.23557E+001	-1.71219E+001	-2.05463E+001	    -8.093871%
 -10	 -11	-2.73735E+001	-2.96633E+001	 3.75860E+001	-1.86298E+001	-2.04927E+001	-1.73985E+001	-1.91383E+001	    -6.609185%
 -10	 -10	-2.73735E+001	-2.73735E+001	 3.62127E+001	-1.86298E+001	-1.86298E+001	-1.76736E+001	-1.76736E+001	    -5.132537%
 -10	  -9	-2.73735E+001	-2.49850E+001	 3.48604E+001	-1.86298E+001	-1.67668E+001	-1.79392E+001	-1.61453E+001	    -3.706861%
 -10	  -8	-2.73735E+001	-2.24999E+001	 3.35469E+001	-1.86298E+001	-1.49038E+001	-1.81893E+001	-1.45514E+001	    -2.364305%
 -10	  -7	-2.73735E+001	-1.99223E+001	 3.22934E+001	-1.86298E+001	-1.30408E+001	-1.84201E+001	-1.28941E+001	    -1.125166%
 -10	  -6	-2.73735E+001	-1.72579E+001	 3.11241E+001	-1.86298E+001	-1.11779E+001	-1.86297E+001	-1.11778E+001	    -0.000463%
 -10	  -5	-2.73735E+001	-1.45142E+001	 3.00657E+001	-1.86298E+001	-9.31488E+000	-1.88164E+001	-9.40822E+000	     1.002130%
 -10	  -4	-2.73735E+001	-1.17009E+001	 2.91462E+001	-1.86298E+001	-7.45190E+000	-1.89784E+001	-7.59135E+000	     1.871347%
 -10	  -3	-2.73735E+001	-8.82917E+000	 2.83940E+001	-1.86298E+001	-5.58893E+000	-1.91119E+001	-5.73358E+000	     2.588187%
 -10	  -2	-2.73735E+001	-5.91208E+000	 2.78349E+001	-1.86298E+001	-3.72595E+000	-1.92124E+001	-3.84247E+000	     3.127332%
 -10	  -1	-2.73735E+001	-2.96393E+000	 2.74901E+001	-1.86298E+001	-1.86298E+000	-1.92750E+001	-1.92750E+000	     3.463281%
 -10	   0	-2.73735E+001	 0.00000E+000	 2.73735E+001	-1.86298E+001	 0.00000E+000	-1.92962E+001	 0.00000E+000	     3.577499%
 -10	   1	-2.73735E+001	 2.96393E+000	 2.74901E+001	-1.86298E+001	 1.86298E+000	-1.92750E+001	 1.92750E+000	     3.463281%
 -10	   2	-2.73735E+001	 5.91208E+000	 2.78349E+001	-1.86298E+001	 3.72595E+000	-1.92124E+001	 3.84247E+000	     3.127332%
 -10	   3	-2.73735E+001	 8.82917E+000	 2.83940E+001	-1.86298E+001	 5.58893E+000	-1.91119E+001	 5.73358E+000	     2.588187%
 -10	   4	-2.73735E+001	 1.17009E+001	 2.91462E+001	-1.86298E+001	 7.45190E+000	-1.89784E+001	 7.59135E+000	     1.871347%
 -10	   5	-2.73735E+001	 1.45142E+001	 3.00657E+001	-1.86298E+001	 9.31488E+000	-1.88164E+001	 9.40822E+000	     1.002130%
 -10	   6	-2.73735E+001	 1.72579E+001	 3.11241E+001	-1.86298E+001	 1.11779E+001	-1.86297E+001	 1.11778E+001	    -0.000463%
 -10	   7	-2.73735E+001	 1.99223E+001	 3.22934E+001	-1.86298E+001	 1.30408E+001	-1.84201E+001	 1.28941E+001	    -1.125166%
 -10	   8	-2.73735E+001	 2.24999E+001	 3.35469E+001	-1.86298E+001	 1.49038E+001	-1.81893E+001	 1.45514E+001	    -2.364305%
 -10	   9	-2.73735E+001	 2.49850E+001	 3.48604E+001	-1.86298E+001	 1.67668E+001	-1.79392E+001	 1.61453E+001	    -3.706861%
 -10	  10	-2.73735E+001	 2.73735E+001	 3.62127E+001	-1.86298E+001	 1.86298E+001	-1.76736E+001	 1.76736E+001	    -5.132537%
 -10	  11	-2.73735E+001	 2.96633E+001	 3.75860E+001	-1.86298E+001	 2.04927E+001	-1.73985E+001	 1.91383E+001	    -6.609185%
 -10	  12	-2.73735E+001	 3.18534E+001	 3.89651E+001	-1.86298E+001	 2.23557E+001	-1.71219E+001	 2.05463E+001	    -8.093871%
 -10	  13	-2.73735E+001	 3.39443E+001	 4.03378E+001	-1.86298E+001	 2.42187E+001	-1.68531E+001	 2.19090E+001	    -9.536679%
 -10	  14	-2.73735E+001	 3.59373E+001	 4.16945E+001	-1.86298E+001	 2.60817E+001	-1.66017E+001	 2.32423E+001	   -10.886240%
 -10	  15	-2.73735E+001	 3.78346E+001	 4.30275E+001	-1.86298E+001	 2.79446E+001	-1.63762E+001	 2.45643E+001	   -12.096633%
 -10	  16	-2.73735E+001	 3.96392E+001	 4.43310E+001	-1.86298E+001	 2.98076E+001	-1.61825E+001	 2.58920E+001	   -13.136192%
 -10	  17	-2.73735E+001	 4.13543E+001	 4.56007E+001	-1.86298E+001	 3.16706E+001	-1.59616E+001	 2.71674E+001	   -14.245349%
 -10	  18	-2.73735E+001	 4.29835E+001	 4.68336E+001	-1.86298E+001	 3.35336E+001	-1.58225E+001	 2.85176E+001	   -14.984137%
 -10	  19	-2.73735E+001	 4.45308E+001	 4.80276E+001	-1.86298E+001	 3.53965E+001	-1.57057E+001	 2.98831E+001	   -15.602058%
 -10	  20	-2.73735E+001	 4.60000E+001	 4.91816E+001	-1.86298E+001	 3.72595E+001	-1.55874E+001	 3.12232E+001	   -16.226875%
  -9	 -20	-2.49850E+001	-4.60000E+001	 4.86318E+001	-1.67668E+001	-3.72595E+001	-1.40807E+001	-3.13359E+001	   -15.918844%
  -9	 -19	-2.49850E+001	-4.45308E+001	 4.74275E+001	-1.67668E+001	-3.53965E+001	-1.41851E+001	-2.99860E+001	   -15.306087%
  -9	 -18	-2.49850E+001	-4.29835E+001	 4.61778E+001	-1.67668E+001	-3.35336E+001	-1.43021E+001	-2.86389E+001	   -14.617040%
  -9	 -17	-2.49850E+001	-4.13543E+001	 4.48835E+001	-1.67668E+001	-3.16706E+001	-1.44476E+001	-2.73207E+001	   -13.756153%
  -9	 -16	-2.49850E+001	-3.96392E+001	 4.35460E+001	-1.67668E+001	-2.98076E+001	-1.46662E+001	-2.60732E+001	   -12.528503%
  -9	 -15	-2.49850E+001	-3.78346E+001	 4.21677E+001	-1.67668E+001	-2.79446E+001	-1.48669E+001	-2.47782E+001	   -11.331066%
  -9	 -14	-2.49850E+001	-3.59373E+001	 4.07526E+001	-1.67668E+001	-2.60817E+001	-1.50969E+001	-2.34841E+001	    -9.959282%
  -9	 -13	-2.49850E+001	-3.39443E+001	 3.93058E+001	-1.67668E+001	-2.42187E+001	-1.53488E+001	-2.21706E+001	    -8.456803%
  -9	 -12	-2.49850E+001	-3.18534E+001	 3.78346E+001	-1.67668E+001	-2.23557E+001	-1.56136E+001	-2.08181E+001	    -6.877727%
  -9	 -11	-2.49850E+001	-2.96633E+001	 3.63487E+001	-1.67668E+001	-2.04927E+001	-1.58819E+001	-1.94112E+001	    -5.277817%
  -9	 -10	-2.49850E+001	-2.73735E+001	 3.48604E+001	-1.67668E+001	-1.86298E+001	-1.61453E+001	-1.79392E+001	    -3.706861%
  -9	  -9	-2.49850E+001	-2.49850E+001	 3.33852E+001	-1.67668E+001	-1.67668E+001	-1.63975E+001	-1.63975E+001	    -2.202191%
  -9	  -8	-2.49850E+001	-2.24999E+001	 3.19424E+001	-1.67668E+001	-1.49038E+001	-1.66352E+001	-1.47868E+001	    -0.784816%
  -9	  -7	-2.49850E+001	-1.99223E+001	 3.05552E+001	-1.67668E+001	-1.30408E+001	-1.68572E+001	-1.31112E+001	     0.539456%
  -9	  -6	-2.49850E+001	-1.72579E+001	 2.92509E+001	-1.67668E+001	-1.11779E+001	-1.70639E+001	-1.13759E+001	     1.772105%
  -9	  -5	-2.49850E+001	-1.45142E+001	 2.80608E+001	-1.67668E+001	-9.31488E+000	-1.72545E+001	-9.58582E+000	     2.908694%
  -9	  -4	-2.49850E+001	-1.17009E+001	 2.70188E+001	-1.67668E+001	-7.45190E+000	-1.74252E+001	-7.74455E+000	     3.927210%
  -9	  -3	-2.49850E+001	-8.82917E+000	 2.61600E+001	-1.67668E+001	-5.58893E+000	-1.75694E+001	-5.85646E+000	     4.786897%
  -9	  -2	-2.49850E+001	-5.91208E+000	 2.55178E+001	-1.67668E+001	-3.72595E+000	-1.76789E+001	-3.92864E+000	     5.439913%
  -9	  -1	-2.49850E+001	-2.96393E+000	 2.51198E+001	-1.67668E+001	-1.86298E+000	-1.77471E+001	-1.97190E+000	     5.846853%
  -9	   0	-2.49850E+001	 0.00000E+000	 2.49850E+001	-1.67668E+001	 0.00000E+000	-1.77702E+001	 0.00000E+000	     5.984840%
  -9	   1	-2.49850E+001	 2.96393E+000	 2.51198E+001	-1.67668E+001	 1.86298E+000	-1.77471E+001	 1.97190E+000	     5.846853%
  -9	   2	-2.49850E+001	 5.91208E+000	 2.55178E+001	-1.67668E+001	 3.72595E+000	-1.76789E+001	 3.92864E+000	     5.439913%
  -9	   3	-2.49850E+001	 8.82917E+000	 2.61600E+001	-1.67668E+001	 5.58893E+000	-1.75694E+001	 5.85646E+000	     4.786897%
  -9	   4	-2.49850E+001	 1.17009E+001	 2.70188E+001	-1.67668E+001	 7.45190E+000	-1.74252E+001	 7.74455E+000	     3.927210%
  -9	   5	-2.49850E+001	 1.45142E+001	 2.80608E+001	-1.67668E+001	 9.31488E+000	-1.72545E+001	 9.58582E+000	     2.908694%
  -9	   6	-2.49850E+001	 1.72579E+001	 2.92509E+001	-1.67668E+001	 1.11779E+001	-1.70639E+001	 1.13759E+001	     1.772105%
  -9	   7	-2.49850E+001	 1.99223E+001	 3.05552E+001	-1.67668E+001	 1.30408E+001	-1.68572E+001	 1.31112E+001	     0.539456%
  -9	   8	-2.49850E+001	 2.24999E+001	 3.19424E+001	-1.67668E+001	 1.49038E+001	-1.66352E+001	 1.47868E+001	    -0.784816%
  -9	   9	-2.49850E+001	 2.49850E+001	 3.33852E+001	-1.67668E+001	 1.67668E+001	-1.63975E+001	 1.63975E+001	    -2.202191%
  -9	  10	-2.49850E+001	 2.73735E+001	 3.48604E+001	-1.67668E+001	 1.86298E+001	-1.61453E+001	 1.79392E+001	    -3.706861%
  -9	  11	-2.49850E+001	 2.96633E+001	 3.63487E+001	-1.67668E+001	 2.04927E+001	-1.58819E+001	 1.94112E+001	    -5.277817%
  -9	  12	-2.49850E+001	 3.18534E+001	 3.78346E+001	-1.67668E+001	 2.23557E+001	-1.56136E+001	 2.08181E+001	    -6.877727%
  -9	  13	-2.49850E+001	 3.39443E+001	 3.93058E+001	-1.67668E+001	 2.42187E+001	-1.53488E+001	 2.21706E+001	    -8.456803%
  -9	  14	-2.49850E+001	 3.59373E+001	 4.07526E+001	-1.67668E+001	 2.60817E+001	-1.50969E+001	 2.34841E+001	    -9.959282%
  -9	  15	-2.49850E+001	 3.78346E+001	 4.21677E+001	-1.67668E+001	 2.79446E+001	-1.48669E+001	 2.47782E+001	   -11.331066%
  -9	  16	-2.49850E+001	 3.96392E+001	 4.35460E+001	-1.67668E+001	 2.98076E+001	-1.46662E+001	 2.60732E+001	   -12.528503%
  -9	  17	-2.49850E+001	 4.13543E+001	 4.48835E+001	-1.67668E+001	 3.16706E+001	-1.44476E+001	 2.73207E+001	   -13.756153%
  -9	  18	-2.49850E+001	 4.29835E+001	 4.61778E+001	-1.67668E+001	 3.35336E+001	-1.43021E+001	 2.86389E+001	   -14.617040%
  -9	  19	-2.49850E+001	 4.45308E+001	 4.74275E+001	-1.67668E+001	 3.53965E+001	-1.41851E+001	 2.99860E+001	   -15.306087%
  -9	  20	-2.49850E+001	 4.60000E+001	 4.86318E+001	-1.67668E+001	 3.72595E+001	-1.40807E+001	 3.13359E+001	   -15.918844%
  -8	 -20	-2.24999E+001	-4.60000E+001	 4.81200E+001	-1.49038E+001	-3.72595E+001	-1.25549E+001	-3.14302E+001	   -15.661153%
  -8	 -19	-2.24999E+001	-4.45308E+001	 4.68673E+001	-1.49038E+001	-3.53965E+001	-1.26521E+001	-3.00861E+001	   -15.018642%
  -8	 -18	-2.24999E+001	-4.29835E+001	 4.55639E+001	-1.49038E+001	-3.35336E+001	-1.27697E+001	-2.87648E+001	   -14.236986%
  -8	 -17	-2.24999E+001	-4.13543E+001	 4.42099E+001	-1.49038E+001	-3.16706E+001	-1.29182E+001	-2.74801E+001	   -13.247990%
  -8	 -16	-2.24999E+001	-3.96392E+001	 4.28061E+001	-1.49038E+001	-2.98076E+001	-1.31295E+001	-2.62590E+001	   -11.905076%
  -8	 -15	-2.24999E+001	-3.78346E+001	 4.13543E+001	-1.49038E+001	-2.79446E+001	-1.33304E+001	-2.49944E+001	   -10.557268%
  -8	 -14	-2.24999E+001	-3.59373E+001	 3.98575E+001	-1.49038E+001	-2.60817E+001	-1.35567E+001	-2.37243E+001	    -9.038438%
  -8	 -13	-2.24999E+001	-3.39443E+001	 3.83205E+001	-1.49038E+001	-2.42187E+001	-1.38006E+001	-2.24260E+001	    -7.401943%
  -8	 -12	-2.24999E+001	-3.18534E+001	 3.67499E+001	-1.49038E+001	-2.23557E+001	-1.40531E+001	-2.10797E+001	    -5.707923%
  -8	 -11	-2.24999E+001	-2.96633E+001	 3.51546E+001	-1.49038E+001	-2.04927E+001	-1.43056E+001	-1.96702E+001	    -4.013671%
  -8	 -10	-2.24999E+001	-2.73735E+001	 3.35469E+001	-1.49038E+001	-1.86298E+001	-1.45514E+001	-1.81893E+001	    -2.364305%
  -8	  -9	-2.24999E+001	-2.49850E+001	 3.19424E+001	-1.49038E+001	-1.67668E+001	-1.47868E+001	-1.66352E+001	    -0.784816%
  -8	  -8	-2.24999E+001	-2.24999E+001	 3.03611E+001	-1.49038E+001	-1.49038E+001	-1.50116E+001	-1.50116E+001	     0.723014%
  -8	  -7	-2.24999E+001	-1.99223E+001	 2.88280E+001	-1.49038E+001	-1.30408E+001	-1.52278E+001	-1.33243E+001	     2.173617%
  -8	  -6	-2.24999E+001	-1.72579E+001	 2.73735E+001	-1.49038E+001	-1.11779E+001	-1.54370E+001	-1.15777E+001	     3.577499%
  -8	  -5	-2.24999E+001	-1.45142E+001	 2.60336E+001	-1.49038E+001	-9.31488E+000	-1.56363E+001	-9.77269E+000	     4.914898%
  -8	  -4	-2.24999E+001	-1.17009E+001	 2.48490E+001	-1.49038E+001	-7.45190E+000	-1.58165E+001	-7.90825E+000	     6.123916%
  -8	  -3	-2.24999E+001	-8.82917E+000	 2.38636E+001	-1.49038E+001	-5.58893E+000	-1.59652E+001	-5.98693E+000	     7.121358%
  -8	  -2	-2.24999E+001	-5.91208E+000	 2.31205E+001	-1.49038E+001	-3.72595E+000	-1.60728E+001	-4.01821E+000	     7.843766%
  -8	  -1	-2.24999E+001	-2.96393E+000	 2.26574E+001	-1.49038E+001	-1.86298E+000	-1.61364E+001	-2.01705E+000	     8.270533%
  -8	   0	-2.24999E+001	 0.00000E+000	 2.24999E+001	-1.49038E+001	 0.00000E+000	-1.61572E+001	 0.00000E+000	     8.410224%
  -8	   1	-2.24999E+001	 2.96393E+000	 2.26574E+001	-1.49038E+001	 1.86298E+000	-1.61364E+001	 2.01705E+000	     8.270533%
  -8	   2	-2.24999E+001	 5.91208E+000	 2.31205E+001	-1.49038E+001	 3.72595E+000	-1.60728E+001	 4.01821E+000	     7.843766%
  -8	   3	-2.24999E+001	 8.82917E+000	 2.38636E+001	-1.49038E+001	 5.58893E+000	-1.59652E+001	 5.98693E+000	     7.121358%
  -8	   4	-2.24999E+001	 1.17009E+001	 2.48490E+001	-1.49038E+001	 7.45190E+000	-1.58165E+001	 7.90825E+000	     6.123916%
  -8	   5	-2.24999E+001	 1.45142E+001	 2.60336E+001	-1.49038E+001	 9.31488E+000	-1.56363E+001	 9.77269E+000	     4.914898%
  -8	   6	-2.24999E+001	 1.72579E+001	 2.73735E+001	-1.49038E+001	 1.11779E+001	-1.54370E+001	 1.15777E+001	     3.577499%
  -8	   7	-2.24999E+001	 1.99223E+001	 2.88280E+001	-1.49038E+001	 1.30408E+001	-1.52278E+001	 1.33243E+001	     2.173617%
  -8	   8	-2.24999E+001	 2.24999E+001	 3.03611E+001	-1.49038E+001	 1.49038E+001	-1.50116E+001	 1.50116E+001	     0.723014%
  -8	   9	-2.24999E+001	 2.49850E+001	 3.19424E+001	-1.49038E+001	 1.67668E+001	-1.47868E+001	 1.66352E+001	    -0.784816%
  -8	  10	-2.24999E+001	 2.73735E+001	 3.35469E+001	-1.49038E+001	 1.86298E+001	-1.45514E+001	 1.81893E+001	    -2.364305%
  -8	  11	-2.24999E+001	 2.96633E+001	 3.51546E+001	-1.49038E+001	 2.04927E+001	-1.43056E+001	 1.96702E+001	    -4.013671%
  -8	  12	-2.24999E+001	 3.18534E+001	 3.67499E+001	-1.49038E+001	 2.23557E+001	-1.40531E+001	 2.10797E+001	    -5.707923%
  -8	  13	-2.24999E+001	 3.39443E+001	 3.83205E+001	-1.49038E+001	 2.42187E+001	-1.38006E+001	 2.24260E+001	    -7.401943%
  -8	  14	-2.24999E+001	 3.59373E+001	 3.98575E+001	-1.49038E+001	 2.60817E+001	-1.35567E+001	 2.37243E+001	    -9.038438%
  -8	  15	-2.24999E+001	 3.78346E+001	 4.13543E+001	-1.49038E+001	 2.79446E+001	-1.33304E+001	 2.49944E+001	   -10.557268%
  -8	  16	-2.24999E+001	 3.96392E+001	 4.28061E+001	-1.49038E+001	 2.98076E+001	-1.31295E+001	 2.62590E+001	   -11.905076%
  -8	  17	-2.24999E+001	 4.13543E+001	 4.42099E+001	-1.49038E+001	 3.16706E+001	-1.29182E+001	 2.74801E+001	   -13.247990%
  -8	  18	-2.24999E+001	 4.29835E+001	 4.55639E+001	-1.49038E+001	 3.35336E+001	-1.27697E+001	 2.87648E+001	   -14.236986%
  -8	  19	-2.24999E+001	 4.45308E+001	 4.68673E+001	-1.49038E+001	 3.53965E+001	-1.26521E+001	 3.00861E+001	   -15.018642%
  -8	  20	-2.24999E+001	 4.60000E+001	 4.81200E+001	-1.49038E+001	 3.72595E+001	-1.25549E+001	 3.14302E+001	   -15.661153%
  -7	 -20	-1.99223E+001	-4.60000E+001	 4.76517E+001	-1.30408E+001	-3.72595E+001	-1.10156E+001	-3.15139E+001	   -15.432570%
  -7	 -19	-1.99223E+001	-4.45308E+001	 4.63534E+001	-1.30408E+001	-3.53965E+001	-1.11076E+001	-3.01849E+001	   -14.735518%
  -7	 -18	-1.99223E+001	-4.29835E+001	 4.49992E+001	-1.30408E+001	-3.35336E+001	-1.12237E+001	-2.88923E+001	   -13.852978%
  -7	 -17	-1.99223E+001	-4.13543E+001	 4.35884E+001	-1.30408E+001	-3.16706E+001	-1.13699E+001	-2.76400E+001	   -12.739221%
  -7	 -16	-1.99223E+001	-3.96392E+001	 4.21211E+001	-1.30408E+001	-2.98076E+001	-1.15688E+001	-2.64429E+001	   -11.287904%
  -7	 -15	-1.99223E+001	-3.78346E+001	 4.05984E+001	-1.30408E+001	-2.79446E+001	-1.17624E+001	-2.52052E+001	    -9.803049%
  -7	 -14	-1.99223E+001	-3.59373E+001	 3.90224E+001	-1.30408E+001	-2.60817E+001	-1.19773E+001	-2.39547E+001	    -8.155078%
  -7	 -13	-1.99223E+001	-3.39443E+001	 3.73969E+001	-1.30408E+001	-2.42187E+001	-1.22056E+001	-2.26675E+001	    -6.405027%
  -7	 -12	-1.99223E+001	-3.18534E+001	 3.57276E+001	-1.30408E+001	-2.23557E+001	-1.24388E+001	-2.13236E+001	    -4.616731%
  -7	 -11	-1.99223E+001	-2.96633E+001	 3.40226E+001	-1.30408E+001	-2.04927E+001	-1.26698E+001	-1.99096E+001	    -2.845309%
  -7	 -10	-1.99223E+001	-2.73735E+001	 3.22934E+001	-1.30408E+001	-1.86298E+001	-1.28941E+001	-1.84201E+001	    -1.125166%
  -7	  -9	-1.99223E+001	-2.49850E+001	 3.05552E+001	-1.30408E+001	-1.67668E+001	-1.31112E+001	-1.68572E+001	     0.539456%
  -7	  -8	-1.99223E+001	-2.24999E+001	 2.88280E+001	-1.30408E+001	-1.49038E+001	-1.33243E+001	-1.52278E+001	     2.173617%
  -7	  -7	-1.99223E+001	-1.99223E+001	 2.71379E+001	-1.30408E+001	-1.30408E+001	-1.35376E+001	-1.35376E+001	     3.809441%
  -7	  -6	-1.99223E+001	-1.72579E+001	 2.55178E+001	-1.30408E+001	-1.11779E+001	-1.37502E+001	-1.17859E+001	     5.439913%
  -7	  -5	-1.99223E+001	-1.45142E+001	 2.40081E+001	-1.30408E+001	-9.31488E+000	-1.39507E+001	-9.96478E+000	     6.977010%
  -7	  -4	-1.99223E+001	-1.17009E+001	 2.26574E+001	-1.30408E+001	-7.45190E+000	-1.41194E+001	-8.06821E+000	     8.270533%
  -7	  -3	-1.99223E+001	-8.82917E+000	 2.15202E+001	-1.30408E+001	-5.58893E+000	-1.42406E+001	-6.10311E+000	     9.199999%
  -7	  -2	-1.99223E+001	-5.91208E+000	 2.06534E+001	-1.30408E+001	-3.72595E+000	-1.43129E+001	-4.08940E+000	     9.754665%
  -7	  -1	-1.99223E+001	-2.96393E+000	 2.01084E+001	-1.30408E+001	-1.86298E+000	-1.43474E+001	-2.04963E+000	    10.019410%
  -7	   0	-1.99223E+001	 0.00000E+000	 1.99223E+001	-1.30408E+001	 0.00000E+000	-1.43571E+001	 0.00000E+000	    10.093723%
  -7	   1	-1.99223E+001	 2.96393E+000	 2.01084E+001	-1.30408E+001	 1.86298E+000	-1.43474E+001	 2.04963E+000	    10.019410%
  -7	   2	-1.99223E+001	 5.91208E+000	 2.06534E+001	-1.30408E+001	 3.72595E+000	-1.43129E+001	 4.08940E+000	     9.754665%
  -7	   3	-1.99223E+001	 8.82917E+000	 2.15202E+001	-1.30408E+001	 5.58893E+000	-1.42406E+001	 6.10311E+000	     9.199999%
  -7	   4	-1.99223E+001	 1.17009E+001	 2.26574E+001	-1.30408E+001	 7.45190E+000	-1.41194E+001	 8.06821E+000	     8.270533%
  -7	   5	-1.99223E+001	 1.45142E+001	 2.40081E+001	-1.30408E+001	 9.31488E+000	-1.39507E+001	 9.96478E+000	     6.977010%
  -7	   6	-1.99223E+001	 1.72579E+001	 2.55178E+001	-1.30408E+001	 1.11779E+001	-1.37502E+001	 1.17859E+001	     5.439913%
  -7	   7	-1.99223E+001	 1.99223E+001	 2.71379E+001	-1.30408E+001	 1.30408E+001	-1.35376E+001	 1.35376E+001	     3.809441%
  -7	   8	-1.99223E+001	 2.24999E+001	 2.88280E+001	-1.30408E+001	 1.49038E+001	-1.33243E+001	 1.52278E+001	     2.173617%
  -7	   9	-1.99223E+001	 2.49850E+001	 3.05552E+001	-1.30408E+001	 1.67668E+001	-1.31112E+001	 1.68572E+001	     0.539456%
